,timestamps,emg_signal
5046,1693531275.0716996,363
5047,1693531275.0904074,365
5048,1693531275.1080568,367
5049,1693531275.114406,370
5050,1693531275.131518,373
5051,1693531275.138283,376
5052,1693531275.1551654,379
5053,1693531275.1714356,381
5054,1693531275.1895063,381
5055,1693531275.20116,381
5056,1693531275.2132237,381
5057,1693531275.2300203,381
